Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004]
Ethiopia,ETH,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,0.385,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,117.47016509677,122.442842430484,120.299127715602,120.66329675749,118.470880259298,119.327627861267,108.675584601246,110.933078160311,..,..,22.9264759145237,35.9113800837953,51.5233766780289,72.7187087860328,79.2637678742652,113.148396411261,107.680399603699,103.26974350495,87.0498084291188,85.7819412998774
Faroe Islands,FRO,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,..,..,100,100,100,100,100,100,100,100,100,100
Faroe Islands,FRO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.0884444017423,9.38189737562412,9.21716744343046,9.67589967195045,10.1135217321053,9.83694516662727,9.42306666666667,11.1345293817067,..,..,16.3568870415392,14.9352989681979,12.9529402768543,13.2429248033765,12.430694917335,10.6974950619792,11.7896071840417,12.267239520831,11.9689570314682,12.2619251624259
Fiji,FJI,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.8,99.7,99.6,99.3,98.8,99.7,99.9,..,..,..,96.4,96.9,98.4,96.9,96.7,98.8,99,99.3,97.2,97
Fiji,FJI,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,140.119542523036,132.29534687317,115.586699821356,114.590108730138,112.020117101469,114.286496506247,119.629482288813,121.065600582793,121.044884207269,..,29.7493529919222,37.9181688441964,71.9821341413123,91.4399570401203,95.3797487077178,127.96623768319,119.972082987799,121.771041969652,111.584887132503,102.099459888987
Fiji,FJI,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,160649876.137796,356156642.660059,402356103.357028,375988474.164292,264709009.793542,347993346.472806,307878423.719429,281832467.498006,300456697.525836,..,-33204290.1567557,591375.114626099,41301661.8470268,30674592.4352292,40313853.1329202,338522354.580362,377939524.321663,460444078.462108,184929270.355653,250618684.707101
Fiji,FJI,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6950,6980,7260,7390,7950,8200,8660,8770,9090,..,5120,5390,5450,5800,5920,6920,6800,6630,6710,6390
Fiji,FJI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,75.1202804803472,81.1582068724926,83.8440477645816,98.3073411508294,105.762207078429,98.9128545076461,108.272272905086,116.23625884552,114.181415391683,..,2.89896763026135,6.78691309294731,9.93996693760148,11.021330381235,13.4555758558364,71.145682642825,63.49309784718,34.4038210756202,24.9447261373274,17.3751212800328
Fiji,FJI,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,1.4,..,..,..,..,..,..,..,..,4.9,..,3.5,..,..,..,..
Fiji,FJI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,34,..,..,..,..,..,..,..,..,39.8,..,35.2,..,..,..,..
Fiji,FJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,88.0682907104492,89.5492858886719,91.0453033447266,92.553337097168,91.75,95.5934371948242,97.1194915771484,98.6460494995117,..,..,73.9715423583985,75.3925094604492,76.7950744628906,79.63,80,86.16,88.9,83.7439422607422,82.3424835205078,80.9529266357422
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.38603748453062,2.95467207375202,2.70514297139017,1.41131366068845,4.73422041499951,5.60351451718316,3.84440702339393,0.380003448395996,3.80000008845506,..,8.79999802901348,-1.69999854029383,1.99999946839489,3.20000051423241,0.999998468103485,1.03279421531018,-0.850653534569233,1.85248309185549,0.700000383048405,5.30000029167871
Fiji,FJI,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.2250578636572,2.38802779262427,2.36146879396959,2.35894150445711,2.56813778044438,2.40127704721765,2.22562546516288,2.31307902286199,2.31565572963735,..,2.88600174909197,2.95755938970065,2.76798881173107,2.67585592997458,2.53877771839888,2.16714590291723,2.35336363246581,2.00447240664141,2.2824189260708,2.38394214933397
Finland,FIN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.8,99.8,99.7,99.8,..,99.7,99.9,..,..,..,98.4,98.4,98.5,99.8,99.8,99.8,99.8,99.8,99.8,99.8
Finland,FIN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,135.927945246342,152.249064671299,189.430027073841,165.419208881192,142.059034710679,164.414475797425,156.912558920631,154.607851770147,120.827032685821,..,..,..,58.6664081918068,61.5121890362738,76.1065917173037,130.094315759043,98.8101873686918,93.2560510734935,91.3484642946218,82.8927857039192
Finland,FIN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-8826514766.94336,12226437615.5386,-6008160154.38709,4932843235.40106,-4940707105.97727,17243598342.2252,16843228522.129,4503963931.05013,14197916867.3991,..,4649170220.86788,13499419748.1522,3222225508.97586,8080985211.98093,5963557456.14468,19403176597.8441,21985066155.0099,4631613503.99188,10875828408.3114,6771281519.43878
Finland,FIN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,38310,39300,40870,40830,41430,41850,42450,43720,45400,..,24520,26580,27780,28650,28810,40040,37820,34690,32130,31350
Finland,FIN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,144.123342628353,156.361179041564,165.886037405631,172.178725951324,136.320093234468,139.248975725299,134.918749952116,133.852867785109,132.31023652641,..,63.2434273596647,71.8708184382514,80.2923538389445,86.6381899012405,90.8175331536417,128.385823648631,114.759983646702,107.435808525515,100.210556259861,95.1511631123282
Finland,FIN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0
Finland,FIN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,..,..,100,100,100,100,100,100,100,100,100,100
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-8.26903655827105,2.99233750220186,2.57081774452163,-1.42618935959564,-0.758036294820087,-0.631728090593853,0.135082255444829,2.13538181526189,2.63425474595638,..,4.44413427315236,5.63484745219101,2.5807920754502,1.6803250889493,1.99398408693965,0.720668487409924,5.18480080885459,4.05519744386183,2.77995503098056,3.92605717547447
Finland,FIN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,0.814,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,4.49411760442641,4.70588232054572,..,..,..,..,..,..,..,..
French Polynesia,PYF,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,99,..,..,..,..,..,..,..,..
French Polynesia,PYF,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,21843717.5640801,64303751.4213863,133839517.312067,147199569.589671,99207173.3507257,61928773.3065056,26007149.1590192,61544514.3227108,47241927.1274828,..,..,2000000,-19170000,10930935.8556037,58213238.4950583,13884094.4749379,58249411.6366849,30649550.5407316,7818937.09019394,6420023.00862775
French Polynesia,PYF,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,78.4171307435396,80.6101112687626,82.5765352445681,83.7683058339437,88.9835775496476,92.6090081456636,96.6307753250027,99.965382858448,..,..,9.41352725024898,16.8171357762436,27.8937137599317,21.3260083426528,24.1852079887645,71.1097769958849,67.09555860841,58.9531167581991,47.0798710011535,38.1292820971105
French Polynesia,PYF,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,..,..,100,100,100,100,100,100,100,100,100,100
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,4.00000464325639,4.0000003434361,..,..,..,..,..,..,..,..
French Polynesia,PYF,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.04416979273101,3.91445441728357,3.43228977977158,3.35369777676334,3.32908065074657,3.62120476996244,4.31162904410146,4.97313690987068,5.20643689259797,..,7.29362591431557,6.21362452192229,6.14393258219291,5.74386163895503,6.00402093513223,4.22984203194841,4.95783080287957,4.91120031463828,4.98463861102881,5.46729104251047
Gabon,GAB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,89.3,..,..,..,..,..,..,..,85.5,..,..,..,..,..,..,..,..
Gabon,GAB,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,7.8957618519103,10.4813957281306,11.4532838160502,14.1036276619963,12.8604328647543,13.824696340789,16.8800551326356,23.1868051162682,18.2106385208727,..,20.9908394287705,12.5186519594258,20.6817942130367,19.8243415170943,18.4659539287269,6.06094727841837,2.31645005459124,8.62423226295279,9.65019416724409,12.90852640077
Gabon,GAB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,663998523.8,521665631,874873163.5,-220873665.8,771192615.982512,1047702840.73096,990434781.195208,1240984043.94952,1498038419.66195,..,-156621952.171442,278061231.967685,-100615451.014713,1160708.31013769,99666154.0233407,760163030.2,710718982.4,267805000,326161877.897877,313970792.039638
Gabon,GAB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12720,13070,13710,14810,15420,16660,16440,16670,16940,..,12640,11930,12560,12900,12830,12640,13110,12640,13470,12290
Gabon,GAB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,91.381524798425,98.1581626742917,139.663284624781,145.588755117921,151.063270145179,156.3528642175,146.181304803969,149.636677903571,131.509275668757,..,0.74043970009319,9.74720620702091,11.8834565647779,21.5765650578758,22.5878781399033,84.6127761386764,78.498891681602,62.1511388080651,52.5034815119954,35.8719547282117
Gabon,GAB,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,3.4,..,..,..,..,..,..,..,..,..,8,..
Gabon,GAB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,33.4,..,..,..,..,..,..,..,..,..,32.7,..
Gabon,GAB,Access to electricity (% of population),EG.ELC.ACCS.ZS,83.8874130249023,84.9298858642578,85.9873809814453,89.3,86.4,89.2199401855469,90.3074722290039,91.3955001831055,..,..,74.1759185791016,73.6,76.1223983764648,77.074089050293,78.0194931030273,82.8629608154297,81.8595428466797,80.8786392211914,81.6,78.9646835327148
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.130331119816617,7.08988731455126,7.09175334258654,5.25107691750407,5.63869900338693,4.31496444107471,3.8788993950789,2.09144220829562,0.495319116004509,..,-8.93262280230104,-1.88296639760897,2.13523342197423,-0.249033168543434,2.2473300115045,-3.30843064878752,6.00810802487668,-2.80657835569052,2.67620333310926,0.689543058464849
Gabon,GAB,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,0.453,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.2187465099804,28.9526854699572,18.8854660872851,20.3434462676852,25.3290308185013,22.3014079122126,23.5541033650074,24.9569919850874,23.0432911121393,..,24.01224521455,24.5322844709577,25.4256323774963,24.1249321438198,26.7482904903386,25.1988755657164,20.4614367671481,21.8160119662769,27.0658841668536,26.8487026062942
"Gambia, The",GMB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,56.1,..,..,57.2,..,..,..,..,..,..,51.6,..,..,..,..,..,52.1,..,..
"Gambia, The",GMB,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,31.1727840980123,38.9642937514065,43.8347515586624,44.2310677948683,32.6654102428087,36.2793424737967,..,..,38.1080557711471,..,6.86501146986961,7.40460382594078,14.4901672824922,17.403788399526,25.2122735937852,28.1096732107031,20.8447816912586,23.3939841689421,19.5733369345145,17.3093124934699
"Gambia, The",GMB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,39447343.7084005,37140887.8131734,36077136.0813735,41183457.7698366,68340322.378848,23014092.0424561,-1692732.88803125,-1132320.07009154,5445631.48903737,..,..,43520000,35480000,42826666.6666667,18272720.342347,70792382.3207138,78094820.9585794,82208102.587765,53650280.019084,55526319.4407831
"Gambia, The",GMB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1490,1560,1470,1540,1600,1570,1620,1580,1660,..,1130,1180,1230,1160,1230,1440,1370,1330,1320,1330
"Gambia, The",GMB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,80.0747761594574,87.3650606418229,80.2332046659257,84.688409516543,99.4368921177804,119.075455248893,137.322296330382,139.226176489489,..,..,0.443944387746566,0.454603017914606,4.33571167143515,7.62573502553477,11.02500823368,73.4078153209297,52.001993352028,27.1186656660101,17.1359447834239,12.5127540714714
"Gambia, The",GMB,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,25.1,..,..,..,..,10.1,..,..,..,..,..,..,..,45.3,..,..,..,..,..
"Gambia, The",GMB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,48.6,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,38.9722747802734,40.197135925293,41.4370193481445,42.6889152526856,44.5,45.2167434692383,46.4866638183594,47.7570877075195,..,..,27.4368858337402,34.3,29.7481460571289,30.8822250366211,32.0100212097168,37.765438079834,36.5796241760254,35.4163360595703,30.4562675012354,33.1375961303711
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.44969585762824,6.52629745205276,-4.29512177343572,5.59976122159176,4.78892198182355,-0.94023555890665,5.86824765221019,0.405596455448503,4.55773201072564,..,6.3999993162972,5.5000001741499,5.80000023581577,-3.25000030726736,6.86999980286433,5.73464194582797,3.63102553253142,1.12409970169954,-0.941675911734237,7.04999993440639
"Gambia, The",GMB,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,0.397,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.10148832429027,7.27874713952604,7.61965526591599,7.38835071532515,8.17589762406977,7.98650181563267,7.89664593358217,7.72741737476159,6.88476043783391,..,24.7222720054956,20.60208497883,20.961522459986,19.2410233055834,19.3012247274265,8.13143073987819,9.19588344487105,11.1991097061274,14.7696756689568,16.3949210135594
Georgia,GEO,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,99.6,99.8,99.8,99.9,99.9,99.9,..,..,..,96.4,95.5,96.6,97.4,97.2,99.6,99.4,98.8,98.3,97.5
Georgia,GEO,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,34.7851323148406,35.5045122945688,36.6892504594989,38.396146156114,46.4465247382366,52.5053436401608,57.4994422612431,65.4393190669904,65.5516195492933,..,19.5097616312256,21.5064761077968,20.010899930926,20.0616983092831,20.0189069808567,34.1558937674892,31.2417074123656,23.918068439646,21.5644603869719,18.9464006906217
Georgia,GEO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,658217023.14,900378254.44,1166064355.34,942896945.05,1028019553.35,1817880234.53,1659056485.19,1570511964.585,1829933045.43,..,82300000,131466678.34,109871635.49,160398660.46,334891041.62,1596712488.36,1880018941.12,1171394522.25,453107292.01,492732940.01
Georgia,GEO,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5990,6390,7100,7950,8380,9130,9350,9510,10110,..,2590,2680,2810,3010,3460,6070,5840,5070,4390,3850
Georgia,GEO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,66.1660714752165,94.0113586603464,106.211270658046,114.384211773006,123.411519287379,135.278004461537,140.47061336335,140.924949145375,146.486084956242,..,2.79149973529117,4.1240696060765,6.44941249896729,10.8893419937382,15.5320214837821,63.4737498830784,59.2117817076962,38.3854003337767,26.1739819063525,18.5436574314373
Georgia,GEO,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,10.3,12.2,11.3,8.6,6.6,5,3.8,3.9,5,..,18.7,19.4,19.4,10.5,10.7,10.4,11.8,10.5,10.9,10.1
Georgia,GEO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,34.9,37.3,34.1,30,26.2,23.5,21.6,22,21.9,..,..,..,..,..,..,34.9,38.8,36.9,35.4,34.3
Georgia,GEO,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.3637313842774,99.4956359863281,99.6403350830078,100,99.8984985351563,100,99.9934997558594,100,..,..,98.7058410644531,98.7826919555664,98.8426361083984,99.9,98.9321365356445,99.2495574951172,99.1549224853516,99.0796051025391,97.9350541215654,98.9735412597656
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.65010078377811,6.24941773703172,7.22152324281349,6.35048206593898,3.38704408935058,4.62333152551979,2.88031881486216,2.84897337602513,4.83323052690004,..,2.86925646115832,1.83834178668694,4.80545213578864,5.47383808471587,11.0581021189276,2.41810328792498,12.5787802210538,9.42074069458749,9.58829021995979,5.7959795323014
Georgia,GEO,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,0.614,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.9933842095403,28.0387379636491,23.663704967184,22.1311546901572,20.4524959454593,19.9996997926054,20.2471754902887,20.9768913102422,19.6961551552402,..,35.7763437934285,35.2715219593039,35.2418001245052,35.1483770619295,36.5454059013539,29.4080967578414,27.294114484663,28.948945669407,37.4530129301836,37.9524260930096
Ghana,GHA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,67.2,..,..,70.8,..,..,..,..,..,..,..,..,47.1,54.7,55.2,49.7,..,..
Ghana,GHA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,28.7003531299048,28.3704394197001,27.4801772404307,31.3356656963193,26.3828980494824,27.8612455470982,27.1913541370752,26.6780761307392,24.503816998877,..,32.5229230052355,39.2976119030668,35.1301783653823,34.5915857814911,26.9219556854699,27.9003014254014,22.8626544237177,21.1039648568068,30.8398252801338,31.4261043164277
Ghana,GHA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2372540000,2527350000,3247588000,3294520000,3227000000,3363389444.44444,3192320530.7897,3485333369.27964,3254990000,..,243700000,165900000,89320000,58930000,136751000,2714916343.69978,1383177929.85458,636010000,144970000,139270000
Ghana,GHA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2800,2950,3300,3510,3860,3900,3980,4080,4280,..,1690,1740,1820,1880,1970,2720,2510,2400,2230,2080
Ghana,GHA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,63.2070901103677,71.1360762829662,84.2529053257179,99.5545727985829,106.377495606491,112.603430912707,126.920980997556,135.801210264445,127.461447880875,..,0.378977543202011,0.686660511389287,1.25528760367642,1.94120089806922,3.89072960234036,49.6613965450344,33.4977179948804,23.547876459662,13.3439736284578,8.07660683020771
Ghana,GHA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,12,..,..,..,13.3,..,..,..,..,..,..,..,..,..,..,24.5,..
Ghana,GHA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,24.2,..,..,..,23.4,..,..,..,..,..,..,..,..,..,..,31.9,..
Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,62.9389572143555,65.0408096313477,64.06256,69.2865600585938,70.7,78.3,75.7152786254883,79.3,..,..,42.6336860656738,44.6755104064941,46.6989250183105,48.7099914550781,48.3,60.5,58.7923316955566,55.0934500757703,54.7297439575195,52.7193374633789
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.84448688878074,7.89971191216321,14.0471236468321,9.29278941435288,7.3125250210126,2.89743883691538,2.1782067443939,3.44779299129728,8.14344654879852,..,4.39999685991617,3.70000011463807,4.00000000000004,4.49999969929398,5.19999998393921,9.14979909377533,4.34681915311947,6.3999124185639,5.90000395288148,5.59999998982204
Ghana,GHA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,0.439,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3084508000,710374000,7553969000,952301000,-1334670000,-3156188000,-2174517000,-2292718000,-2541141000,..,130610000,2007958000,-12276000,-7638000,29172000,4179292000,2359387000,552282000,301404000,217138000
Gibraltar,GIB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,86.7823765020027,90.3913947392208,97.2908247268373,103.351872230319,..,111.639931840884,121.073390206848,119.553592187863,118.697752451477,..,11.771159368849,17.8255291853752,31.226493274686,38.571519147857,50.1261034047919,79.4329707931077,73.823438941864,68.1198910081744,62.3344241857566,57.6624028091297
Gibraltar,GIB,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,..,..,100,100,100,100,100,100,100,100,100,100
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.80495428402165,2.88403081993805,2.95071544544105,3.23772723475805,3.20729291255642,3.39781194636034,3.74792379254607,3.45722901760207,3.53086110570879,..,5.78349477127326,5.43524817365646,5.20270204764368,4.98711341214498,4.99978358614413,2.8072498262461,3.03734754554956,3.20123845505304,4.28422332730632,4.27540742211211
Greece,GRC,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,115.659564558291,147.55911362408,156.009638526013,139.119018497843,137.051281082794,137.783415875372,135.22619852992,126.033827632035,116.667875936853,..,..,..,100.53100868818,97.4209319783537,91.6503666429691,115.480618926843,112.091990180569,107.523324070151,106.687178079611,92.7064174018255
Greece,GRC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2762586782.18351,533689272.693432,1092091923.76527,1663327172.79259,2945417938.39579,2696796378.89563,1268311157.93303,2697870440.82408,3571265224.69157,..,567300000,-8200000.00000003,2000000.00000007,34197830.0970491,1407469096.17284,5733408743.96952,1957669988.65975,5409239580.64895,689960219.877322,2147448817.27506
Greece,GRC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,29690,27600,25430,25450,26070,27020,26820,26910,27620,..,18260,19650,21140,22610,23800,29940,28530,27990,25620,25150
